dataset,seed,model,instance_id,method,mode,significance,n_neighbors,merge_adjacent,rule_id,feature,condition,representative_value,p_value_guard,prediction_point,prediction_low,prediction_high,plausibility_flag,runtime_ms
scenario_a,0,logreg,86,standard,factual,0.01,3,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.01,3,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.01,5,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.351,0.030303030303030304,0.0,0.03125,True,27.460399986011907
scenario_a,0,logreg,86,guarded,factual,0.01,5,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.608,0.014285714285714285,0.0,0.014492753623188406,True,27.460399986011907
scenario_a,0,logreg,86,standard,factual,0.01,5,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.01,5,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.01,5,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.01,5,True,r0,0,0 (any value),0.021284810671764944,0.267,0.37499999999999994,0.3617021276595745,0.3829787234042553,True,31.015599990496412
scenario_a,0,logreg,86,guarded,factual,0.01,5,True,r1,1,1 <= 1.037,-0.2499175581781049,0.108,0.03076923076923077,0.0,0.031746031746031744,True,31.015599990496412
scenario_a,0,logreg,86,standard,factual,0.01,5,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.01,5,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.01,5,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.01,10,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.367,0.030303030303030304,0.0,0.03125,True,25.80649999435991
scenario_a,0,logreg,86,guarded,factual,0.01,10,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.297,0.014285714285714285,0.0,0.014492753623188406,True,25.80649999435991
scenario_a,0,logreg,86,standard,factual,0.01,10,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.01,10,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.01,10,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.01,10,True,r0,0,0 (any value),0.021284810671764944,0.486,0.37499999999999994,0.3617021276595745,0.3829787234042553,True,33.63950000493787
scenario_a,0,logreg,86,guarded,factual,0.01,10,True,r1,1,1 <= 1.037,-0.2499175581781049,0.121,0.03076923076923077,0.0,0.031746031746031744,True,33.63950000493787
scenario_a,0,logreg,86,standard,factual,0.01,10,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.01,10,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.01,10,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.05,3,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.485,0.030303030303030304,0.0,0.03125,True,26.104999997187406
scenario_a,0,logreg,86,guarded,factual,0.05,3,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.621,0.014285714285714285,0.0,0.014492753623188406,True,26.104999997187406
scenario_a,0,logreg,86,standard,factual,0.05,3,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,3,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,3,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.05,3,True,r0,0,0 (any value),0.021284810671764944,0.294,0.37499999999999994,0.3617021276595745,0.3829787234042553,True,29.186700005084276
scenario_a,0,logreg,86,guarded,factual,0.05,3,True,r1,1,1 <= 0.08788,-0.8051906813889855,0.618,0.014285714285714285,0.0,0.014492753623188406,True,29.186700005084276
scenario_a,0,logreg,86,standard,factual,0.05,3,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,3,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,3,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.05,5,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.351,0.030303030303030304,0.0,0.03125,True,28.72969998861663
scenario_a,0,logreg,86,guarded,factual,0.05,5,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.608,0.014285714285714285,0.0,0.014492753623188406,True,28.72969998861663
scenario_a,0,logreg,86,standard,factual,0.05,5,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,5,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,5,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.05,5,True,r0,0,0 (any value),0.021284810671764944,0.267,0.37499999999999994,0.3617021276595745,0.3829787234042553,True,28.15180001198314
scenario_a,0,logreg,86,guarded,factual,0.05,5,True,r1,1,1 <= 0.08788,-0.8051906813889855,0.606,0.014285714285714285,0.0,0.014492753623188406,True,28.15180001198314
scenario_a,0,logreg,86,standard,factual,0.05,5,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,5,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,5,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.05,10,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.367,0.030303030303030304,0.0,0.03125,True,25.746900006197393
scenario_a,0,logreg,86,guarded,factual,0.05,10,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.297,0.014285714285714285,0.0,0.014492753623188406,True,25.746900006197393
scenario_a,0,logreg,86,standard,factual,0.05,10,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,10,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,10,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.05,10,True,r0,0,0 (any value),0.021284810671764944,0.486,0.37499999999999994,0.3617021276595745,0.3829787234042553,True,31.10189997823909
scenario_a,0,logreg,86,guarded,factual,0.05,10,True,r1,1,1 <= 0.738,-0.37943935316910266,0.147,0.025316455696202535,0.0,0.025974025974025976,True,31.10189997823909
scenario_a,0,logreg,86,standard,factual,0.05,10,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,10,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.05,10,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.1,3,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.485,0.030303030303030304,0.0,0.03125,True,25.72659999714233
scenario_a,0,logreg,86,guarded,factual,0.1,3,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.621,0.014285714285714285,0.0,0.014492753623188406,True,25.72659999714233
scenario_a,0,logreg,86,standard,factual,0.1,3,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,3,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,3,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.1,3,True,r0,0,0 <= 0.7391,-0.24780224780200155,0.904,0.1293614219881501,0.12213740458015267,0.13043478260869565,True,31.097099999897182
scenario_a,0,logreg,86,guarded,factual,0.1,3,True,r1,1,1 <= -0.2202,-0.9851357892451057,0.218,0.012195121951219511,0.0,0.012345679012345678,True,31.097099999897182
scenario_a,0,logreg,86,standard,factual,0.1,3,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,3,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,3,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.1,5,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.351,0.030303030303030304,0.0,0.03125,True,30.266799993114546
scenario_a,0,logreg,86,guarded,factual,0.1,5,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.608,0.014285714285714285,0.0,0.014492753623188406,True,30.266799993114546
scenario_a,0,logreg,86,standard,factual,0.1,5,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,5,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,5,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.1,5,True,r0,0,0 <= 0.7391,-0.24780224780200155,0.945,0.1293614219881501,0.12213740458015267,0.13043478260869565,True,32.154599990462884
scenario_a,0,logreg,86,guarded,factual,0.1,5,True,r1,1,1 <= 0.08788,-0.8051906813889855,0.606,0.014285714285714285,0.0,0.014492753623188406,True,32.154599990462884
scenario_a,0,logreg,86,standard,factual,0.1,5,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,5,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,5,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.1,10,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.367,0.030303030303030304,0.0,0.03125,True,28.89010001672432
scenario_a,0,logreg,86,guarded,factual,0.1,10,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.297,0.014285714285714285,0.0,0.014492753623188406,True,28.89010001672432
scenario_a,0,logreg,86,standard,factual,0.1,10,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,10,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,10,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.1,10,True,r0,0,0 <= 0.7391,-0.24780224780200155,0.867,0.1293614219881501,0.12213740458015267,0.13043478260869565,True,34.72679998958483
scenario_a,0,logreg,86,guarded,factual,0.1,10,True,r1,1,1 <= 0.08788,-0.8051906813889855,0.298,0.014285714285714285,0.0,0.014492753623188406,True,34.72679998958483
scenario_a,0,logreg,86,standard,factual,0.1,10,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,10,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.1,10,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.2,3,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.485,0.030303030303030304,0.0,0.03125,True,31.12560001318343
scenario_a,0,logreg,86,guarded,factual,0.2,3,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.621,0.014285714285714285,0.0,0.014492753623188406,True,31.12560001318343
scenario_a,0,logreg,86,standard,factual,0.2,3,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,3,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,3,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.2,3,True,r0,0,0 <= 0.1464,-0.56706413197762,0.78,0.1293614219881501,0.12213740458015267,0.13043478260869565,True,28.93989998847246
scenario_a,0,logreg,86,guarded,factual,0.2,3,True,r1,1,1 <= -0.5355,-1.15928064826387,0.602,0.010416666666666666,0.0,0.010526315789473684,True,28.93989998847246
scenario_a,0,logreg,86,standard,factual,0.2,3,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,3,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,3,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.2,5,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.351,0.030303030303030304,0.0,0.03125,True,29.725999978836626
scenario_a,0,logreg,86,guarded,factual,0.2,5,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.608,0.014285714285714285,0.0,0.014492753623188406,True,29.725999978836626
scenario_a,0,logreg,86,standard,factual,0.2,5,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,5,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,5,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.2,5,True,r0,0,0 <= 0.7391,-0.24780224780200155,0.945,0.1293614219881501,0.12213740458015267,0.13043478260869565,True,32.644799997797236
scenario_a,0,logreg,86,guarded,factual,0.2,5,True,r1,1,1 <= -0.5355,-1.15928064826387,0.473,0.010416666666666666,0.0,0.010526315789473684,True,32.644799997797236
scenario_a,0,logreg,86,standard,factual,0.2,5,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,5,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,5,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.2,10,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.367,0.030303030303030304,0.0,0.03125,True,27.333200006978586
scenario_a,0,logreg,86,guarded,factual,0.2,10,False,r1,1,-1.093 < 1 <= -0.5355,-0.8044744947300385,0.297,0.014285714285714285,0.0,0.014492753623188406,True,27.333200006978586
scenario_a,0,logreg,86,standard,factual,0.2,10,False,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,10,False,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,10,False,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,86,guarded,factual,0.2,10,True,r0,0,0 <= 0.7391,-0.24780224780200155,0.867,0.1293614219881501,0.12213740458015267,0.13043478260869565,True,33.70819997508079
scenario_a,0,logreg,86,guarded,factual,0.2,10,True,r1,1,1 <= -0.5355,-1.15928064826387,0.355,0.010416666666666666,0.0,0.010526315789473684,True,33.70819997508079
scenario_a,0,logreg,86,standard,factual,0.2,10,True,r0,0,0 > -0.70,0.86040381115838,,0.4085000652599937,0.37176492827810237,0.42945942945942944,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,10,True,r1,1,1 < -1.09,-1.317200964282812,,0.008194923075041846,0.0,0.008263541218542862,True,16.639399982523173
scenario_a,0,logreg,86,standard,factual,0.2,10,True,r2,1,1 > -0.54,1.2357197221978047,,0.13393243980801584,0.10336022233050006,0.14099599136601912,False,16.639399982523173
scenario_a,0,logreg,109,guarded,factual,0.01,3,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.727,0.014084507042253521,0.0,0.014285714285714285,True,29.98789999401197
scenario_a,0,logreg,109,guarded,factual,0.01,3,False,r1,1,1 <= -1.093,-1.5668972790029083,0.463,0.007751937984496124,0.0,0.0078125,True,29.98789999401197
scenario_a,0,logreg,109,standard,factual,0.01,3,False,r0,0,0 > -0.70,0.86040381115838,,0.32654137300363906,0.3033140942096444,0.339996131708651,True,14.277400012360886
scenario_a,0,logreg,109,standard,factual,0.01,3,False,r1,1,1 > -1.09,1.033553003539277,,0.06433537021094625,0.0478046667749445,0.06515329473680563,False,14.277400012360886
scenario_a,0,logreg,109,guarded,factual,0.01,3,True,r0,0,0 (any value),0.021284810671764944,0.489,0.1293614219881501,0.12213740458015267,0.13043478260869565,True,34.330800001043826
scenario_a,0,logreg,109,guarded,factual,0.01,3,True,r1,1,1 <= 1.037,-0.2499175581781049,0.148,0.022727272727272724,0.0,0.023255813953488372,True,34.330800001043826
